id,predicted_price
1432400525,464396.0
1432600100,566956.0
1432701230,513253.0
1433100010,533229.0
1433290010,307674.0
1437500015,238843.0
1437580480,686138.0
1437910090,241860.0
1438000170,452095.0
1438000360,488261.0
1438000430,453072.0
1438000440,696974.0
1441000350,388175.0
1442300005,394402.0
1442700250,291558.0
1442700430,344072.0
1442860160,548990.0
1442870440,549097.0
1442880320,475044.0
1442880380,565300.0
1442880640,362408.0
1442880650,567861.0
1443300140,468020.0
1443501020,631037.0
1443550020,299847.0
1445200190,260324.0
1446110020,1387051.0
1446300020,748195.0
1446400785,383807.0
1446401220,312050.0
1446401290,435672.0
1446800995,673923.0
1446801030,293620.0
1447600410,478210.0
1448800010,341788.0
1450000210,513032.0
1450300050,531674.0
1450900020,298517.0
1454100267,353466.0
1454600038,494099.0
1454600156,418789.0
1459920010,584812.0
1471590060,485274.0
1471620240,228801.0
1471700410,341688.0
1471701200,560057.0
1471701780,497580.0
1472700200,899021.0
1473120390,426320.0
1474000050,377518.0
1483300430,414498.0
1492800296,250058.0
1494300040,848078.0
1498301672,463398.0
1498302774,565131.0
1498303700,370197.0
1498304065,641759.0
1502400140,566750.0
1509500060,278815.0
1509700050,579522.0
151000075,533169.0
1518000230,768336.0
1518000290,331942.0
1523049083,632049.0
1523059103,465432.0
1523059105,633036.0
1523069022,530473.0
1523069096,488221.0
1523069204,236687.0
1523069215,807325.0
1523550220,331230.0
1523550480,562501.0
1524079088,269682.0
1524079156,330234.0
1525059198,309441.0
1525069095,399146.0
1525069134,2457976.0
1525079069,475483.0
1525200060,955311.0
1526300015,461442.0
1529300135,219152.0
1529300160,537591.0
1535204165,423454.0
1541700240,323660.0
1543000060,736972.0
1545800205,320255.0
1545801970,842162.0
1545802080,328075.0
1545802830,301886.0
1545803390,398046.0
1545805460,583005.0
1545805820,1024398.0
1545805980,468389.0
1546600020,1304701.0
1546600125,547468.0
1552100135,443091.0
1552510160,565014.0
1552520010,819010.0
1552800010,397034.0
1556200005,646099.0
1556200155,478087.0
1556200205,362940.0
1556200265,1058369.0
1559900080,483592.0
1560920200,426061.0
1560920450,303353.0
1560930050,413726.0
1560930070,350057.0
1560930450,334910.0
1561600025,205947.0
1561930020,256473.0
1562100030,326559.0
1562100220,331024.0
1562200090,454231.0
1563102435,582823.0
1563102880,263575.0
1564000410,762457.0
1565900070,450519.0
1565930130,599310.0
1565950030,605273.0
1566100010,561529.0
1566100400,674823.0
1566100625,2478764.0
1568100220,349172.0
1568100380,749925.0
1568100920,299115.0
1588600040,498106.0
1588600045,341100.0
1591000015,347230.0
1591600506,408870.0
1591600527,370490.0
1592000130,608042.0
1592000250,288733.0
1592000640,648568.0
1592000780,753209.0
1596600060,845671.0
1598600209,389735.0
16000015,552014.0
16000200,1064021.0
1601600195,659027.0
1604590230,749625.0
1604600095,787372.0
1604600227,340822.0
1604601570,741046.0
1604602050,473807.0
1604730150,215566.0
1608000120,323803.0
1612500090,297729.0
1622059095,305701.0
1623049041,593433.0
1623049174,529988.0
1623089025,318161.0
1623089039,598754.0
1623800440,256985.0
1624049228,520780.0
1624049275,292600.0
1624049291,896509.0
1624059224,475919.0
162500015,668521.0
162500030,436556.0
1626069139,1004881.0
1630700276,424020.0
1644500050,217392.0
1645000580,277949.0
1646501920,336884.0
1646502355,925908.0
1651500040,525888.0
1651500060,841839.0
1651800030,536214.0
1652500060,343873.0
1656600310,901314.0
1657000070,239452.0
1657300280,1542488.0
1657530180,515691.0
1665400165,333255.0
1668500090,1230222.0
1668500100,612879.0
1670400090,237846.0
1672000170,646773.0
1681400010,384422.0
1682000160,674598.0
1683400165,1508671.0
1683500180,266835.0
1687000210,448589.0
1687000220,256257.0
1687000240,284882.0
1687910100,235900.0
1689400150,795065.0
1695900060,363732.0
1695900150,250425.0
1697000370,544814.0
1702900624,471908.0
1702901500,198582.0
1703400470,853045.0
1703900155,261835.0
1704900135,564442.0
1704900303,253134.0
1705400350,768949.0
1710400005,503343.0
1720069029,370710.0
1720800305,802844.0
1721801025,268673.0
1721801280,309561.0
1721801591,279523.0
1722059222,296447.0
1722069097,372428.0
1725059182,416774.0
1725059252,649282.0
1725800280,393983.0
1726069060,691157.0
1726069084,765044.0
1726069202,328248.0
1727500230,331159.0
1727850340,389667.0
1727850350,235726.0
173000025,384994.0
173000036,284629.0
173000140,296474.0
1732800175,378729.0
1732801300,736655.0
1735800050,305806.0
1737100830,240839.0
1737300130,528683.0
1755700060,424228.0
1760650280,1012059.0
1760650610,1058041.0
1760650670,794394.0
1760650950,333356.0
1761100190,461247.0
1761300310,354390.0
1762600190,632893.0
1762600260,204278.0
1762600280,346953.0
1769600066,263266.0
1770000090,382129.0
1770000490,317294.0
1771000430,285067.0
1771000690,510186.0
1771000760,682389.0
1771000970,219429.0
1771100130,465614.0
1771100330,346424.0
1771110070,430580.0
1773100123,255338.0
1773100275,276977.0
1773100430,320379.0
1773100604,452449.0
1773100755,714658.0
1773100765,880744.0
1773100920,575524.0
1773100922,2398299.0
1773100926,682243.0
1773100972,949731.0
1773100980,700776.0
1773101020,310121.0
1773101050,678949.0
1773101159,1148205.0
1773101530,669358.0
1774000030,298279.0
1774000780,313807.0
1774220070,382280.0
1775500050,802483.0
1775500310,356870.0
1775500371,523065.0
1775800420,435492.0
1775800710,572831.0
1775801090,277885.0
1775801405,539480.0
1775900140,480177.0
1775900220,887703.0
1775910370,782094.0
1775920350,484123.0
1775930010,422204.0
1775930440,720718.0
1776460110,338180.0
1776460190,736944.0
1777500090,396043.0
1777600210,244181.0
1777600450,869262.0
1777600490,419434.0
1777600900,512357.0
1778350270,308185.0
1778500015,1934264.0
1781500180,563365.0
1781500220,683750.0
1781500385,652046.0
1782000130,581180.0
1782000160,588553.0
1782500035,269154.0
1786810040,264394.0
1786830090,267441.0
1787600209,1207249.0
1787600224,388239.0
1788800910,440855.0
1788900380,712070.0
1789800020,327574.0
1789900080,433634.0
179003055,410185.0
1794500360,1184196.0
1794500695,558964.0
1795900120,838543.0
1796100010,823809.0
1796100015,485542.0
1796100140,725719.0
1796360350,600235.0
1796361140,464000.0
1796370150,325801.0
1796370590,602604.0
1796380960,463760.0
1796700160,437000.0
1797500530,623417.0
1807900300,192089.0
1822039138,562628.0
1822039225,484309.0
1822059057,408885.0
1822059156,605660.0
1822069109,704851.0
1822350070,293588.0
1822500160,258654.0
1823049179,187436.0
1823059159,389276.0
1823059241,726592.0
1823069088,675348.0
1823069155,301732.0
1824059079,249600.0
1824079052,448322.0
1826049408,256146.0
1828001220,910453.0
1836980240,324859.0
1839500065,296730.0
1839500115,287493.0
1839900080,395926.0
1839910300,670717.0
1839920050,398957.0
1841500050,950702.0
1842200040,1034950.0
1842390130,1032505.0
1843100520,272416.0
1843130980,469225.0
1843200350,514782.0
1844500025,263523.0
185000161,377774.0
1853000510,481920.0
1853080150,262185.0
1853080570,532716.0
1853080640,382357.0
1853080790,379443.0
1853200080,489068.0
1854900330,339260.0
1854900430,629304.0
1858600042,522972.0
1860600290,496516.0
1860600535,734518.0
1861400068,283326.0
1861400116,671527.0
1862400087,632746.0
1862400471,308685.0
1862400517,556555.0
1862700290,232482.0
1862900360,464792.0
1864700300,894396.0
1865000110,1057606.0
1865810290,403704.0
1868900675,240181.0
1868901190,278059.0
1868902745,767353.0
1873100060,770853.0
1887500045,311612.0
1890000169,301284.0
1890000225,345845.0
1895000260,351754.0
1898200080,1363267.0
1898310110,183244.0
1899400365,213654.0
1900000035,221597.0
1900000195,499299.0
1909600046,374149.0
191100235,672563.0
1917300260,916579.0
1919800260,424553.0
1920079039,308862.0
1922059010,734057.0
1922059046,331998.0
1922059135,710044.0
1922059401,636873.0
1923000160,435680.0
1923039022,570882.0
1923300135,527771.0
1924069115,241377.0
1925059194,470055.0
1925069121,582189.0
1925069183,384293.0
1926059039,348254.0
1926059094,864485.0
1930300190,609620.0
1930301325,661713.0
1930301555,887953.0
1931300090,647676.0
1931300688,230863.0
1931300850,450105.0
1931300955,454310.0
1934800087,613159.0
1938000140,510828.0
1939000010,210244.0
1939120450,266796.0
1939130420,463779.0
194000575,257501.0
1944900090,481969.0
1951100100,450147.0
1951600240,543161.0
1951600250,489462.0
1951820070,266051.0
1953400510,331579.0
1954400060,212145.0
1954420380,222825.0
1954430180,537496.0
1954600050,244716.0
1954700615,388717.0
1959700225,502383.0
1959700445,379741.0
1959700550,301578.0
1962200435,428789.0
1962200475,553045.0
1965200075,474176.0
1972200326,323813.0
1972200382,1335783.0
1972200428,484368.0
1972200556,367481.0
1972201511,480481.0
1972201856,796635.0
1972201963,446329.0
1972202080,234279.0
1972202320,446873.0
1973700030,320286.0
1980200236,350936.0
1980200384,856557.0
1982200330,307714.0
1982200790,510864.0
1982201485,623752.0
1982201595,519511.0
1982201596,550878.0
1994200260,585194.0
1994200375,801703.0
1995200338,898173.0
200500410,346423.0
2005950050,1117503.0
2008000550,416452.0
200800330,592153.0
2009001600,439231.0
2011000010,312246.0
2011000020,552337.0
2011400021,482376.0
2013200390,285924.0
2013801350,777268.0
2013802060,599718.0
2021069059,251035.0
2021200530,253361.0
2021201000,315896.0
2022069200,416790.0
2023049245,696580.0
2023049361,612991.0
2023049372,311234.0
2023069054,492172.0
2023069059,486749.0
2023700040,246771.0
2024059084,480721.0
2025049064,200176.0
2025049192,420146.0
2025059150,578557.0
2025700730,351954.0
2025700740,231267.0
2025701060,435835.0
2025701360,640150.0
2025701530,468864.0
2025760210,719020.0
2025770310,453620.0
2025770560,296890.0
2026049125,563705.0
2026059119,369238.0
2026079055,722427.0
2028700265,878992.0
2028701075,524052.0
203600470,444569.0
203900460,273689.0
2041000025,782423.0
2050000020,496708.0
205000120,372736.0
2050100210,1594209.0
2051200436,437154.0
2051200506,317031.0
2061100435,787883.0
2071500011,721125.0
2076400050,438009.0
207700050,479739.0
2077700042,375953.0
2078500210,214125.0
2085200261,684256.0
2095500040,541002.0
2095500120,293093.0
2095600150,445684.0
2095800400,363807.0
2095800520,338723.0
2111010760,185868.0
2112700845,274560.0
2112700920,280981.0
2113700025,321137.0
2113700205,285111.0
2113700510,459684.0
2113700825,946922.0
2114700115,543696.0
2114700190,382211.0
2114700368,579534.0
2114700530,345348.0
2114700540,179869.0
2115510160,371724.0
2115510300,361460.0
2115720270,739252.0
2121000250,206770.0
2122039094,446754.0
2122049096,899386.0
2122059199,727689.0
2123049142,607933.0
2124069103,471248.0
2124700015,290586.0
2125059112,792194.0
2125059124,661577.0
2125059161,812123.0
2125410210,345716.0
2126049032,553598.0
2126049265,1046453.0
2126049277,486938.0
2126059172,199572.0
2126079046,1155316.0
2129700525,205877.0
2130400150,847034.0
2130701535,376814.0
2130702350,646656.0
2131200065,616965.0
2133020020,456432.0
2140950130,563833.0
2141300420,629747.0
2141320230,633126.0
2141330360,925173.0
2141330560,483113.0
2141330700,608819.0
2141340040,486388.0
2141500020,500439.0
2141500070,237899.0
2143701015,447073.0
2144800615,398257.0
2149800278,447231.0
2154970020,480677.0
2158900140,281691.0
2159900120,275923.0
2162000160,259998.0
2163900081,507053.0
2171400197,621991.0
2172000890,281934.0
2174503441,563191.0
217500005,576223.0
217500015,655797.0
217500140,974525.0
2185000685,671703.0
2188201010,457504.0
2191600780,819345.0
2193310300,516892.0
2193320450,672893.0
2193340140,316969.0
2193340260,1222670.0
2195700050,311029.0
2201500490,275318.0
2201500555,389595.0
2202500135,238742.0
2202500255,336890.0
2203500140,698552.0
2205500400,770964.0
2205500540,877390.0
2205700405,244542.0
2206500105,244713.0
2206500430,358244.0
2206700295,1674420.0
2206900065,470857.0
2207100165,398553.0
2207100740,995113.0
2207200635,533091.0
2212200090,628489.0
2215450100,891483.0
2215450150,916166.0
2215901230,518972.0
2218000335,296720.0
2220069003,436653.0
2221000100,713504.0
2222059052,597607.0
2222900082,262382.0
2223069120,309128.0
2224700136,320970.0
2225039081,464933.0
2225059118,829683.0
2225079030,506034.0
2225300149,788364.0
2225300585,267325.0
2239000011,291912.0
224069102,303823.0
224069114,227362.0
2241700075,354240.0
225039049,250351.0
225039082,260004.0
2254501620,899843.0
2255500060,769162.0
2255500123,296391.0
2258500045,306564.0
2260000340,495761.0
2260300060,187806.0
226039186,592076.0
226059065,263533.0
226059096,779911.0
2260800110,477566.0
2273600260,352745.0
2287000010,299443.0
2287400030,599856.0
2291400341,277153.0
2291400342,822755.0
2291400566,392460.0
2291401425,596713.0
2296500136,397917.0
2296700050,351132.0
2296700260,319051.0
2297400020,270756.0
2297400250,586185.0
2301400640,359614.0
2303900035,453322.0
2306400040,246423.0
2309000060,259140.0
2309710150,224276.0
2310000250,551476.0
2310000280,328047.0
2310000430,357060.0
2310030390,919732.0
2310030500,544577.0
2310030510,380358.0
2310040020,411414.0
2310040230,381235.0
2310100240,426514.0
2312400200,1497860.0
2313900165,405117.0
2313900510,583344.0
2313900610,428900.0
2314300200,310603.0
2316400285,3799724.0
2320069014,348168.0
2322069116,351347.0
2322069168,405542.0
2323059074,1219397.0
2324800350,222225.0
2325069032,1639287.0
2326059080,559818.0
2326300090,443957.0
2327000110,790500.0
2328800130,366692.0
2329700440,620217.0
2329800110,264478.0
2329800140,268002.0
2330000015,468336.0
2331300395,328462.0
2331300505,213948.0
2331550120,476452.0
2332700060,269586.0
2337000150,283727.0
2337300370,389408.0
2341800195,438923.0
2344300220,467390.0
2345700260,484914.0
2349300069,456183.0
23500190,781172.0
23520380,415674.0
2354300845,231169.0
236500050,358140.0
2372800100,1039321.0
238000244,344225.0
2386000070,682288.0
239000115,220876.0
2391600330,518377.0
2391600555,2873800.0
2391600735,778603.0
2391601010,321156.0
2391601445,382399.0
2392100090,388793.0
2395710070,452285.0
2397101055,625323.0
2397101270,568429.0
2397101460,257834.0
240000130,2295717.0
240000269,553502.0
2402100055,494538.0
2402100675,412585.0
2407000145,237158.0
2407000405,452436.0
2408800120,404478.0
2412100025,983013.0
2413300980,397238.0
2413301070,744845.0
2413900050,247013.0
2413910050,435298.0
2419600075,302627.0
2420069201,303988.0
2420069278,254667.0
2420069604,916368.0
2421039075,319569.0
2421059125,701892.0
2422029094,262355.0
2422049107,422677.0
2422059111,425355.0
2423020010,291442.0
2423020180,626463.0
2423059067,602631.0
2423069084,633301.0
2423069164,502721.0
2424059035,724016.0
2424059119,325265.0
2424059170,1664808.0
2424059174,272144.0
2424400130,205298.0
2425049063,271318.0
2425059074,579214.0
2425059173,473720.0
2426039313,860807.0
2426039314,303839.0
2426049079,485716.0
2426059071,283998.0
2426059076,478253.0
2428100080,510487.0
2428100100,959437.0
2436200715,474142.0
2436700280,251502.0
2436700315,692382.0
2450000290,307610.0
2450000295,267254.0
2450500110,477890.0
2459000020,373814.0
2459500070,478409.0
2459900040,288744.0
2459950010,723133.0
2459960030,167353.0
2460700700,308960.0
2460900020,1159503.0
2461900375,1194634.0
2461900448,258804.0
2461900850,422768.0
2464400285,541426.0
2464400435,218819.0
2468800040,494331.0
2469000010,436410.0
2470100110,215274.0
2470200020,582409.0
2472920140,516941.0
2472920740,542999.0
2472920800,345148.0
2472950160,710115.0
2473000410,846580.0
2473000470,437142.0
2473002060,679282.0
2473002500,603129.0
2473002850,307854.0
2473100280,743198.0
2473250280,342997.0
2473250400,191103.0
2473251090,212717.0
2473251170,288004.0
2473350710,526462.0
2473371780,228718.0
2473372040,622919.0
2473372170,432774.0
2473380010,287769.0
2473381090,847312.0
2473390710,440977.0
2473411130,1922420.0
2473411210,1010960.0
2473420070,585804.0
2473420100,622034.0
2473450200,568765.0
2473450430,321948.0
2473480350,301420.0
2473480520,1657367.0
2473480560,313832.0
2475900565,410242.0
2475900840,480989.0
2475900850,588659.0
248000240,288885.0
2481630180,872216.0
2482410130,560742.0
2483200010,350210.0
2484700015,236148.0
2484700155,464537.0
2485000165,470785.0
2487200279,431179.0
2487200875,212090.0
2487700130,885868.0
2487700274,615220.0
2488200455,553851.0
2489200230,278802.0
2489200250,509027.0
249000180,643957.0
2492200280,569077.0
2492200435,394560.0
2493200015,365609.0
2493200215,679857.0
2500600289,252860.0
2500600297,373589.0
2505500009,1089671.0
2505500030,333843.0
2508000020,522390.0
251200240,1709457.0
251500330,465906.0
2517000260,588900.0
2517101200,2343641.0
2520069100,443825.0
2520900301,496536.0
2521039066,609870.0
2522029039,376742.0
2523039239,969876.0
2523039278,783650.0
2523089025,517759.0
2524049056,506106.0
2524049257,315252.0
2524049318,263741.0
2524059267,566884.0
2524059269,261968.0
2524069072,937120.0
2524069097,493050.0
2525059172,633061.0
2526069095,1258293.0
2533300680,759289.0
253600180,308362.0
2538400060,231243.0
2538410140,769780.0
254000075,836323.0
254000100,469106.0
254000695,1099272.0
2540800390,231097.0
2540820010,403411.0
2540830020,532206.0
2540850070,602203.0
2541100010,538932.0
255450020,518048.0
255450250,805924.0
255450400,341604.0
255520180,620093.0
255550070,243038.0
2555900030,384999.0
2557000380,464242.0
2557000400,226872.0
2557000630,282149.0
2558600100,308581.0
2558630350,440193.0
2558670110,362118.0
2558700090,412648.0
2560803085,242263.0
2560805630,491890.0
2561330040,535185.0
2561360120,974231.0
2566300100,347515.0
2568200070,336538.0
2568200140,240830.0
2568200740,613373.0
257000037,719786.0
257000105,284065.0
2570300090,594021.0
2570300130,586953.0
2571900380,347223.0
2571900430,273786.0
2571910100,380427.0
2571910210,731300.0
2581300010,1496806.0
2581300055,559767.0
2581900235,382263.0
2586800270,455224.0
259000240,441714.0
2591010180,471401.0
2591010290,717223.0
2591020140,571061.0
2591780180,398700.0
2591820070,389502.0
2591820310,454780.0
2591830020,340716.0
2591840050,344757.0
2592210290,488992.0
2592210510,404565.0
2592300450,452587.0
2594200350,474548.0
2594200375,704774.0
259600620,415285.0
259600790,204339.0
259601010,342855.0
2596300035,395077.0
2596400050,255534.0
2597150270,582703.0
2597450620,142662.0
2597490030,334741.0
2597520090,365697.0
2597520720,606655.0
2597520900,570836.0
2597530070,348671.0
2597530650,747371.0
2597800010,372082.0
259800060,698657.0
2599001500,698574.0
2599200160,452047.0
2599200830,489591.0
2600000050,383534.0
2600000510,1056182.0
2600010390,1052451.0
2600040130,190509.0
2600040160,292045.0
2600110250,378539.0
2607720150,226344.0
2607720420,712969.0
2610100020,764694.0
2612000200,927585.0
2612000390,223897.0
2616800050,647152.0
2616800600,719222.0
2618300350,213149.0
2619950310,520101.0
2620069077,333279.0
2620069113,593125.0
2621400080,252187.0
2621750340,321514.0
2621750350,281412.0
2621760350,599575.0
2622049052,394515.0
2623029078,261107.0
2623039019,590066.0
2623069010,676292.0
2623069069,591858.0
2623089135,557933.0
2623089141,263323.0
2624039114,769882.0
2624049103,205501.0
2624049165,223355.0
2624079010,653584.0
2624300080,557575.0
2625069038,237731.0
2625069070,345064.0
2625079030,290433.0
2626069030,629268.0
2626119028,310597.0
2626119062,337396.0
2629600016,371965.0
263000006,419415.0
263000018,279092.0
263000155,237602.0
263000253,378546.0
2634500070,810699.0
2634500085,230903.0
2641400160,2623291.0
2644900109,1731167.0
2644900110,564427.0
2648000071,586695.0
2652500285,437219.0
2652501215,511504.0
2658000115,544142.0
2660500365,565696.0
2680700010,298302.0
269000030,714658.0
269000970,391689.0
2695600130,261827.0
2695600195,927803.0
2695600410,462832.0
2698200210,264135.0
2708450020,260062.0
271200130,453213.0
2719100013,528836.0
2719100042,510777.0
2719100355,659423.0
2719100400,617580.0
2720000120,454657.0
2720069019,1134346.0
2721049059,460333.0
2721600125,333278.0
2722049077,415912.0
2722049218,567145.0
2722059013,395870.0
2722059185,296810.0
2723069146,518384.0
2724069103,1532400.0
2724069117,715747.0
2724079090,1043117.0
2724201202,292891.0
2725069050,240643.0
2725069150,263984.0
2725069157,293097.0
2725079018,278983.0
2726049150,951440.0
2726049164,347619.0
2726079098,403803.0
2734100395,301783.0
2734100734,377410.0
2734100736,596999.0
273800100,364012.0
2738640040,498384.0
2738650030,678967.0
273900030,457731.0
274100090,511045.0
2742100085,247990.0
2744000010,428247.0
2744600040,686742.0
2749600095,181891.0
2749600245,374961.0
2757000030,186020.0
2760200050,427825.0
2767600150,345941.0
2767600635,380062.0
2767601280,622939.0
2767601375,423779.0
2767601390,716044.0
2767601750,437819.0
2767602094,344744.0
2767602356,260047.0
2767602490,389847.0
2767602855,651795.0
2767603160,473693.0
2767603250,442895.0
2767603505,761662.0
2767603824,826081.0
2767604170,377241.0
2767700022,388073.0
2767704332,777993.0
2767704649,251777.0
2767704756,912284.0
2767704777,795821.0
